Date,Store_ID,lat_lon,highest_temperature,precipitation_percent,precipitation_mm,weather_code
2025-11-04,AT,33.8658:-118.0831,73.7,0,0.0,3
2025-11-05,AT,33.8658:-118.0831,71.7,0,0.0,3
2025-11-06,AT,33.8658:-118.0831,71.7,0,0.0,1
2025-11-07,AT,33.8658:-118.0831,78.8,0,0.0,3
2025-11-08,AT,33.8658:-118.0831,74.8,0,0.0,3
2025-11-09,AT,33.8658:-118.0831,82.7,0,0.0,3
2025-11-10,AT,33.8658:-118.0831,87.4,0,0.0,3
2025-11-11,AT,33.8658:-118.0831,75.6,0,0.0,3
2025-11-12,AT,33.8658:-118.0831,73.3,0,0.0,3
2025-11-13,AT,33.8658:-118.0831,74.7,0,0.3,51
2025-11-14,AT,33.8658:-118.0831,64.5,0,47.0,63
2025-11-15,AT,33.8658:-118.0831,62.9,0,48.5,63
2025-11-16,AT,33.8658:-118.0831,62.1,0,13.4,63
2025-11-17,AT,33.8658:-118.0831,63.8,0,13.5,63
2025-11-18,AT,33.8658:-118.0831,60.9,0,1.3,53
2025-11-19,AT,33.8658:-118.0831,63.0,0,0.0,1
2025-11-20,AT,33.8658:-118.0831,62.2,0,21.4,63
2025-11-21,AT,33.8658:-118.0831,63.3,0,13.1,63
2025-11-22,AT,33.8658:-118.0831,66.9,0,0.0,3
2025-11-23,AT,33.8658:-118.0831,67.1,0,0.0,0
2025-11-24,AT,33.8658:-118.0831,65.7,0,0.0,3
2025-11-25,AT,33.8658:-118.0831,73.2,0,0.0,0
2025-11-26,AT,33.8658:-118.0831,76.0,0,0.0,3
2025-11-27,AT,33.8658:-118.0831,74.4,0,0.0,3
2025-11-28,AT,33.8658:-118.0831,68.6,0,0.0,0
2025-11-29,AT,33.8658:-118.0831,66.4,0,0.0,3
2025-11-30,AT,33.8658:-118.0831,63.4,0,0.3,51
2025-12-01,AT,33.8658:-118.0831,68.6,0,0.0,3
2025-12-02,AT,33.8658:-118.0831,65.3,0,0.0,3
2025-12-03,AT,33.8658:-118.0831,66.2,0,0.2,51
2025-12-04,AT,33.8658:-118.0831,68.3,0,0.0,3
2025-12-05,AT,33.8658:-118.0831,66.6,0,0.0,0
2025-12-06,AT,33.8658:-118.0831,66.5,0,0.0,0
2025-12-07,AT,33.8658:-118.0831,70.6,0,0.0,0
2025-12-08,AT,33.8658:-118.0831,74.8,0,0.0,1
2025-12-09,AT,33.8658:-118.0831,76.8,0,0.0,0
2025-12-10,AT,33.8658:-118.0831,79.8,0,0.0,0
2025-12-11,AT,33.8658:-118.0831,72.9,0,0.0,0
2025-12-12,AT,33.8658:-118.0831,69.9,0,0.0,3
2025-12-13,AT,33.8658:-118.0831,66.4,0,0.0,3
2025-12-14,AT,33.8658:-118.0831,65.9,0,0.0,3
2025-12-15,AT,33.8658:-118.0831,65.7,0,0.0,3
2025-12-16,AT,33.8658:-118.0831,65.1,0,0.0,3
2025-12-17,AT,33.8658:-118.0831,66.7,0,0.0,3
2025-12-18,AT,33.8658:-118.0831,74.6,0,0.0,3
2025-12-19,AT,33.8658:-118.0831,69.1,0,0.0,3
2025-12-20,AT,33.8658:-118.0831,63.3,0,0.0,3
2025-12-21,AT,33.8658:-118.0831,68.5,0,0.0,3
2025-12-22,AT,33.8658:-118.0831,65.7,0,0.0,3
2025-12-23,AT,33.8658:-118.0831,62.4,0,1.9,55
2025-12-24,AT,33.8658:-118.0831,63.4,0,42.6,63
2025-12-25,AT,33.8658:-118.0831,65.8,0,6.9,53
2025-12-26,AT,33.8658:-118.0831,60.1,0,34.3,63
2025-12-27,AT,33.8658:-118.0831,61.2,0,0.0,2
2025-12-28,AT,33.8658:-118.0831,64.7,0,0.0,1
2025-12-29,AT,33.8658:-118.0831,67.1,0,0.0,3
2025-12-30,AT,33.8658:-118.0831,64.0,0,1.4,55
2025-12-31,AT,33.8658:-118.0831,64.2,0,25.3,63
2025-01-01,AH,33.8366:-117.9143,64.9,0,0.0,3
2025-01-02,AH,33.8366:-117.9143,72.9,0,0.0,3
2025-01-03,AH,33.8366:-117.9143,66.4,0,0.0,3
2025-01-04,AH,33.8366:-117.9143,63.7,0,0.0,3
2025-01-05,AH,33.8366:-117.9143,74.1,0,0.0,3
2025-01-06,AH,33.8366:-117.9143,70.6,0,0.0,3
2025-01-07,AH,33.8366:-117.9143,70.5,0,0.0,3
2025-01-08,AH,33.8366:-117.9143,71.6,0,0.0,3
2025-01-09,AH,33.8366:-117.9143,76.7,0,0.0,0
2025-01-10,AH,33.8366:-117.9143,71.0,0,0.0,0
2025-01-11,AH,33.8366:-117.9143,71.8,0,0.0,0
2025-01-12,AH,33.8366:-117.9143,69.7,0,0.0,0
2025-01-13,AH,33.8366:-117.9143,67.1,0,0.0,0
2025-01-14,AH,33.8366:-117.9143,69.0,0,0.0,0
2025-01-15,AH,33.8366:-117.9143,74.2,0,0.0,0
2025-01-16,AH,33.8366:-117.9143,65.3,0,0.0,3
2025-01-17,AH,33.8366:-117.9143,59.8,0,0.0,3
2025-01-18,AH,33.8366:-117.9143,62.3,0,0.0,0
2025-01-19,AH,33.8366:-117.9143,60.3,0,0.0,2
2025-01-20,AH,33.8366:-117.9143,69.4,0,0.0,1
2025-01-21,AH,33.8366:-117.9143,72.6,0,0.0,3
2025-01-22,AH,33.8366:-117.9143,80.6,0,0.0,3
2025-01-23,AH,33.8366:-117.9143,81.0,0,0.0,0
2025-01-24,AH,33.8366:-117.9143,71.8,0,0.0,3
2025-01-25,AH,33.8366:-117.9143,62.2,0,1.2,55
2025-01-26,AH,33.8366:-117.9143,56.3,0,17.6,63
2025-01-27,AH,33.8366:-117.9143,57.2,0,0.9,51
2025-01-28,AH,33.8366:-117.9143,57.7,0,0.0,2
2025-01-29,AH,33.8366:-117.9143,58.8,0,0.0,2
2025-01-30,AH,33.8366:-117.9143,56.2,0,0.0,3
2025-01-31,AH,33.8366:-117.9143,61.6,0,0.0,3
2025-02-01,AH,33.8366:-117.9143,68.5,0,0.0,3
2025-02-02,AH,33.8366:-117.9143,73.3,0,0.0,1
2025-02-03,AH,33.8366:-117.9143,68.5,0,0.0,3
2025-02-04,AH,33.8366:-117.9143,64.0,0,0.1,51
2025-02-05,AH,33.8366:-117.9143,63.8,0,1.4,51
2025-02-06,AH,33.8366:-117.9143,62.8,0,5.9,61
2025-02-07,AH,33.8366:-117.9143,62.9,0,12.2,61
2025-02-08,AH,33.8366:-117.9143,62.4,0,0.0,3
2025-02-09,AH,33.8366:-117.9143,66.7,0,0.0,3
2025-02-10,AH,33.8366:-117.9143,60.9,0,0.0,3
2025-02-11,AH,33.8366:-117.9143,61.3,0,0.0,3
2025-02-12,AH,33.8366:-117.9143,54.1,0,5.2,55
2025-02-13,AH,33.8366:-117.9143,59.1,0,46.7,65
2025-02-14,AH,33.8366:-117.9143,61.3,0,3.8,53
2025-02-15,AH,33.8366:-117.9143,64.6,0,0.0,3
2025-02-16,AH,33.8366:-117.9143,67.2,0,0.0,3
2025-02-17,AH,33.8366:-117.9143,65.6,0,0.0,3
2025-02-18,AH,33.8366:-117.9143,66.4,0,0.0,3
2025-02-19,AH,33.8366:-117.9143,69.3,0,0.0,3
2025-02-20,AH,33.8366:-117.9143,75.7,0,0.0,3
2025-02-21,AH,33.8366:-117.9143,78.7,0,0.0,2
2025-02-22,AH,33.8366:-117.9143,76.4,0,0.0,3
2025-02-23,AH,33.8366:-117.9143,78.9,0,0.0,0
2025-02-24,AH,33.8366:-117.9143,77.9,0,0.0,0
2025-02-25,AH,33.8366:-117.9143,76.8,0,0.0,0
2025-02-26,AH,33.8366:-117.9143,83.5,0,0.0,0
2025-02-27,AH,33.8366:-117.9143,85.8,0,0.0,3
2025-02-28,AH,33.8366:-117.9143,75.0,0,0.0,3
2025-03-01,AH,33.8366:-117.9143,64.2,0,0.3,51
2025-03-02,AH,33.8366:-117.9143,63.8,0,2.9,61
2025-03-03,AH,33.8366:-117.9143,64.2,0,0.0,2
2025-03-04,AH,33.8366:-117.9143,69.4,0,0.0,3
2025-03-05,AH,33.8366:-117.9143,61.2,0,16.3,63
2025-03-06,AH,33.8366:-117.9143,54.9,0,10.5,61
2025-03-07,AH,33.8366:-117.9143,59.1,0,0.8,53
2025-03-08,AH,33.8366:-117.9143,63.1,0,0.0,0
2025-03-09,AH,33.8366:-117.9143,71.4,0,0.0,0
2025-03-10,AH,33.8366:-117.9143,69.1,0,0.0,3
2025-03-11,AH,33.8366:-117.9143,59.7,0,6.1,61
2025-03-12,AH,33.8366:-117.9143,62.2,0,3.8,53
2025-03-13,AH,33.8366:-117.9143,54.1,0,28.7,65
2025-03-14,AH,33.8366:-117.9143,52.3,0,3.6,53
2025-03-15,AH,33.8366:-117.9143,62.2,0,0.0,3
2025-03-16,AH,33.8366:-117.9143,67.0,0,0.0,3
2025-03-17,AH,33.8366:-117.9143,65.8,0,1.2,53
2025-03-18,AH,33.8366:-117.9143,65.6,0,0.0,1
2025-03-19,AH,33.8366:-117.9143,77.3,0,0.0,3
2025-03-20,AH,33.8366:-117.9143,74.5,0,0.0,3
2025-03-21,AH,33.8366:-117.9143,78.3,0,0.0,3
2025-03-22,AH,33.8366:-117.9143,74.5,0,0.0,3
2025-03-23,AH,33.8366:-117.9143,73.9,0,0.0,2
2025-03-24,AH,33.8366:-117.9143,86.2,0,0.0,0
2025-03-25,AH,33.8366:-117.9143,76.6,0,0.0,3
2025-03-26,AH,33.8366:-117.9143,66.7,0,0.0,3
2025-03-27,AH,33.8366:-117.9143,69.9,0,0.3,51
2025-03-28,AH,33.8366:-117.9143,69.4,0,0.4,51
2025-03-29,AH,33.8366:-117.9143,68.5,0,0.0,3
2025-03-30,AH,33.8366:-117.9143,67.2,0,0.5,51
2025-03-31,AH,33.8366:-117.9143,66.7,0,2.9,53
2025-04-01,AH,33.8366:-117.9143,65.2,0,0.3,51
2025-04-02,AH,33.8366:-117.9143,67.0,0,0.8,51
2025-04-03,AH,33.8366:-117.9143,67.8,0,2.5,61
2025-04-04,AH,33.8366:-117.9143,73.5,0,0.1,51
2025-04-05,AH,33.8366:-117.9143,82.7,0,0.0,1
2025-04-06,AH,33.8366:-117.9143,83.0,0,0.0,1
2025-04-07,AH,33.8366:-117.9143,78.1,0,0.0,2
2025-04-08,AH,33.8366:-117.9143,79.5,0,0.0,3
2025-04-09,AH,33.8366:-117.9143,82.1,0,0.0,1
2025-04-10,AH,33.8366:-117.9143,82.2,0,0.0,3
2025-04-11,AH,33.8366:-117.9143,82.5,0,0.0,3
2025-04-12,AH,33.8366:-117.9143,75.6,0,0.0,3
2025-04-13,AH,33.8366:-117.9143,72.5,0,0.0,3
2025-04-14,AH,33.8366:-117.9143,70.0,0,0.0,3
2025-04-15,AH,33.8366:-117.9143,66.8,0,0.0,3
2025-04-16,AH,33.8366:-117.9143,65.5,0,0.0,3
2025-04-17,AH,33.8366:-117.9143,64.9,0,0.1,51
2025-04-18,AH,33.8366:-117.9143,62.9,0,0.0,3
2025-04-19,AH,33.8366:-117.9143,76.8,0,0.0,0
2025-04-20,AH,33.8366:-117.9143,76.7,0,0.0,3
2025-04-21,AH,33.8366:-117.9143,73.0,0,0.0,3
2025-04-22,AH,33.8366:-117.9143,70.1,0,0.0,3
2025-04-23,AH,33.8366:-117.9143,68.5,0,0.0,3
2025-04-24,AH,33.8366:-117.9143,69.6,0,0.0,3
2025-04-25,AH,33.8366:-117.9143,64.2,0,0.1,51
2025-04-26,AH,33.8366:-117.9143,60.8,0,6.2,61
2025-04-27,AH,33.8366:-117.9143,62.8,0,0.4,51
2025-04-28,AH,33.8366:-117.9143,69.7,0,0.0,3
2025-04-29,AH,33.8366:-117.9143,75.8,0,0.0,3
2025-04-30,AH,33.8366:-117.9143,72.4,0,0.0,3
2025-05-01,AH,33.8366:-117.9143,72.1,0,0.0,3
2025-05-02,AH,33.8366:-117.9143,73.0,0,0.0,3
2025-05-03,AH,33.8366:-117.9143,71.5,0,0.0,3
2025-05-04,AH,33.8366:-117.9143,65.3,0,2.8,61
2025-05-05,AH,33.8366:-117.9143,70.3,0,0.0,3
2025-05-06,AH,33.8366:-117.9143,69.1,0,0.0,3
2025-05-07,AH,33.8366:-117.9143,76.6,0,0.0,3
2025-05-08,AH,33.8366:-117.9143,81.1,0,0.0,2
2025-05-09,AH,33.8366:-117.9143,96.3,0,0.0,1
2025-05-10,AH,33.8366:-117.9143,102.9,0,0.0,3
2025-05-11,AH,33.8366:-117.9143,91.1,0,0.0,3
2025-05-12,AH,33.8366:-117.9143,73.9,0,0.0,3
2025-05-13,AH,33.8366:-117.9143,69.5,0,0.0,3
2025-05-14,AH,33.8366:-117.9143,73.7,0,0.0,1
2025-05-15,AH,33.8366:-117.9143,76.1,0,0.0,3
2025-05-16,AH,33.8366:-117.9143,72.3,0,0.0,3
2025-05-17,AH,33.8366:-117.9143,66.9,0,0.2,51
2025-05-18,AH,33.8366:-117.9143,73.5,0,0.0,3
2025-05-19,AH,33.8366:-117.9143,82.9,0,0.0,0
2025-05-20,AH,33.8366:-117.9143,88.0,0,0.0,0
2025-05-21,AH,33.8366:-117.9143,88.6,0,0.0,0
2025-05-22,AH,33.8366:-117.9143,82.1,0,0.0,3
2025-05-23,AH,33.8366:-117.9143,76.2,0,0.0,3
2025-05-24,AH,33.8366:-117.9143,72.9,0,0.0,3
2025-05-25,AH,33.8366:-117.9143,73.3,0,0.0,3
2025-05-26,AH,33.8366:-117.9143,76.3,0,0.0,3
2025-05-27,AH,33.8366:-117.9143,77.2,0,0.0,3
2025-05-28,AH,33.8366:-117.9143,74.4,0,0.0,3
2025-05-29,AH,33.8366:-117.9143,77.2,0,0.0,3
2025-05-30,AH,33.8366:-117.9143,94.4,0,0.0,3
2025-05-31,AH,33.8366:-117.9143,86.5,0,0.0,3
2025-06-01,AH,33.8366:-117.9143,83.5,0,0.0,3
2025-06-02,AH,33.8366:-117.9143,76.0,0,0.0,3
2025-06-03,AH,33.8366:-117.9143,76.3,0,0.0,3
2025-06-04,AH,33.8366:-117.9143,74.7,0,0.0,3
2025-06-05,AH,33.8366:-117.9143,75.2,0,0.0,3
2025-06-06,AH,33.8366:-117.9143,76.5,0,0.0,3
2025-06-07,AH,33.8366:-117.9143,76.4,0,0.0,3
2025-06-08,AH,33.8366:-117.9143,76.6,0,0.0,3
2025-06-09,AH,33.8366:-117.9143,75.7,0,0.0,3
2025-06-10,AH,33.8366:-117.9143,80.6,0,0.0,3
2025-06-11,AH,33.8366:-117.9143,79.7,0,0.0,3
2025-06-12,AH,33.8366:-117.9143,78.6,0,0.0,3
2025-06-13,AH,33.8366:-117.9143,78.3,0,0.0,3
2025-06-14,AH,33.8366:-117.9143,83.2,0,0.0,3
2025-06-15,AH,33.8366:-117.9143,91.9,0,0.0,3
2025-06-16,AH,33.8366:-117.9143,90.0,0,0.0,3
2025-06-17,AH,33.8366:-117.9143,89.9,0,0.0,3
2025-06-18,AH,33.8366:-117.9143,87.4,0,0.0,1
2025-06-19,AH,33.8366:-117.9143,78.9,0,0.0,3
2025-06-20,AH,33.8366:-117.9143,77.3,0,0.0,3
2025-06-21,AH,33.8366:-117.9143,75.2,0,0.0,3
2025-06-22,AH,33.8366:-117.9143,79.8,0,0.0,0
2025-06-23,AH,33.8366:-117.9143,75.8,0,0.0,2
2025-06-24,AH,33.8366:-117.9143,76.6,0,0.0,3
2025-06-25,AH,33.8366:-117.9143,79.6,0,0.0,3
2025-06-26,AH,33.8366:-117.9143,80.1,0,0.0,3
2025-06-27,AH,33.8366:-117.9143,80.7,0,0.0,3
2025-06-28,AH,33.8366:-117.9143,85.3,0,0.0,3
2025-06-29,AH,33.8366:-117.9143,87.4,0,0.0,3
2025-06-30,AH,33.8366:-117.9143,85.3,0,0.0,3
2025-07-01,AH,33.8366:-117.9143,82.6,0,0.0,3
2025-07-02,AH,33.8366:-117.9143,78.0,0,0.0,3
2025-07-03,AH,33.8366:-117.9143,77.7,0,0.0,3
2025-07-04,AH,33.8366:-117.9143,82.9,0,0.0,2
2025-07-05,AH,33.8366:-117.9143,85.5,0,0.0,3
2025-07-06,AH,33.8366:-117.9143,83.3,0,0.0,3
2025-07-07,AH,33.8366:-117.9143,81.8,0,0.0,2
2025-07-08,AH,33.8366:-117.9143,87.9,0,0.0,0
2025-07-09,AH,33.8366:-117.9143,88.3,0,0.0,3
2025-07-10,AH,33.8366:-117.9143,89.8,0,0.0,3
2025-07-11,AH,33.8366:-117.9143,80.2,0,0.0,3
2025-07-12,AH,33.8366:-117.9143,79.3,0,0.0,3
2025-07-13,AH,33.8366:-117.9143,80.4,0,0.0,3
2025-07-14,AH,33.8366:-117.9143,80.7,0,0.0,3
2025-07-15,AH,33.8366:-117.9143,78.6,0,0.0,3
2025-07-16,AH,33.8366:-117.9143,79.6,0,0.0,2
2025-07-17,AH,33.8366:-117.9143,81.7,0,0.0,1
2025-07-18,AH,33.8366:-117.9143,81.2,0,0.5,51
2025-07-19,AH,33.8366:-117.9143,77.6,0,0.0,3
2025-07-20,AH,33.8366:-117.9143,77.5,0,0.0,3
2025-07-21,AH,33.8366:-117.9143,77.4,0,0.0,3
2025-07-22,AH,33.8366:-117.9143,79.5,0,0.0,3
2025-07-23,AH,33.8366:-117.9143,82.0,0,0.0,3
2025-07-24,AH,33.8366:-117.9143,83.5,0,0.0,3
2025-07-25,AH,33.8366:-117.9143,79.1,0,0.0,3
2025-07-26,AH,33.8366:-117.9143,78.4,0,0.0,3
2025-07-27,AH,33.8366:-117.9143,79.2,0,0.0,2
2025-07-28,AH,33.8366:-117.9143,79.9,0,0.0,3
2025-07-29,AH,33.8366:-117.9143,81.9,0,0.0,3
2025-07-30,AH,33.8366:-117.9143,82.2,0,0.0,3
2025-07-31,AH,33.8366:-117.9143,83.0,0,0.0,3
2025-08-01,AH,33.8366:-117.9143,81.0,0,0.0,3
2025-08-02,AH,33.8366:-117.9143,83.8,0,0.0,3
2025-08-03,AH,33.8366:-117.9143,87.5,0,0.0,3
2025-08-04,AH,33.8366:-117.9143,84.7,0,0.0,3
2025-08-05,AH,33.8366:-117.9143,89.0,0,0.0,3
2025-08-06,AH,33.8366:-117.9143,92.9,0,0.0,3
2025-08-07,AH,33.8366:-117.9143,98.8,0,0.0,2
2025-08-08,AH,33.8366:-117.9143,90.0,0,0.0,3
2025-08-09,AH,33.8366:-117.9143,83.2,0,0.0,3
2025-08-10,AH,33.8366:-117.9143,84.1,0,0.0,3
2025-08-11,AH,33.8366:-117.9143,83.8,0,0.0,3
2025-08-12,AH,33.8366:-117.9143,82.7,0,0.0,3
2025-08-13,AH,33.8366:-117.9143,82.2,0,0.0,3
2025-08-14,AH,33.8366:-117.9143,81.1,0,0.0,3
2025-08-15,AH,33.8366:-117.9143,79.4,0,0.0,3
2025-08-16,AH,33.8366:-117.9143,79.3,0,0.0,3
2025-08-17,AH,33.8366:-117.9143,82.4,0,0.0,1
2025-08-18,AH,33.8366:-117.9143,84.7,0,0.0,3
2025-08-19,AH,33.8366:-117.9143,88.8,0,0.0,3
2025-08-20,AH,33.8366:-117.9143,93.7,0,0.0,3
2025-08-21,AH,33.8366:-117.9143,94.3,0,0.0,3
2025-08-22,AH,33.8366:-117.9143,96.8,0,0.0,1
2025-08-23,AH,33.8366:-117.9143,93.1,0,0.0,3
2025-08-24,AH,33.8366:-117.9143,90.6,0,0.0,2
2025-08-25,AH,33.8366:-117.9143,89.2,0,0.0,2
2025-08-26,AH,33.8366:-117.9143,84.2,0,0.0,1
2025-08-27,AH,33.8366:-117.9143,90.4,0,0.0,3
2025-08-28,AH,33.8366:-117.9143,86.1,0,0.0,3
2025-08-29,AH,33.8366:-117.9143,92.7,0,0.0,0
2025-08-30,AH,33.8366:-117.9143,92.5,0,0.0,0
2025-08-31,AH,33.8366:-117.9143,94.3,0,0.0,0
2025-09-01,AH,33.8366:-117.9143,89.4,0,0.0,3
2025-09-02,AH,33.8366:-117.9143,95.2,0,0.0,3
2025-09-03,AH,33.8366:-117.9143,92.1,0,0.0,0
2025-09-04,AH,33.8366:-117.9143,91.3,0,0.0,2
2025-09-05,AH,33.8366:-117.9143,85.9,0,0.0,3
2025-09-06,AH,33.8366:-117.9143,88.0,0,0.0,3
2025-09-07,AH,33.8366:-117.9143,92.2,0,0.0,1
2025-09-08,AH,33.8366:-117.9143,88.3,0,0.0,0
2025-09-09,AH,33.8366:-117.9143,80.6,0,0.0,3
2025-09-10,AH,33.8366:-117.9143,78.7,0,0.0,3
2025-09-11,AH,33.8366:-117.9143,79.2,0,0.0,2
2025-09-12,AH,33.8366:-117.9143,79.3,0,0.0,1
2025-09-13,AH,33.8366:-117.9143,80.3,0,0.0,3
2025-09-14,AH,33.8366:-117.9143,84.1,0,0.0,3
2025-09-15,AH,33.8366:-117.9143,87.1,0,0.0,3
2025-09-16,AH,33.8366:-117.9143,92.8,0,0.0,3
2025-09-17,AH,33.8366:-117.9143,94.0,0,0.0,3
2025-09-18,AH,33.8366:-117.9143,82.6,0,10.7,61
2025-09-19,AH,33.8366:-117.9143,82.4,0,0.8,53
2025-09-20,AH,33.8366:-117.9143,86.1,0,0.0,1
2025-09-21,AH,33.8366:-117.9143,84.7,0,0.8,53
2025-09-22,AH,33.8366:-117.9143,88.1,0,0.0,3
2025-09-23,AH,33.8366:-117.9143,89.8,0,0.0,3
2025-09-24,AH,33.8366:-117.9143,88.7,0,0.0,1
2025-09-25,AH,33.8366:-117.9143,81.5,0,0.0,3
2025-09-26,AH,33.8366:-117.9143,79.4,0,0.0,3
2025-09-27,AH,33.8366:-117.9143,80.3,0,0.0,3
2025-09-28,AH,33.8366:-117.9143,80.2,0,0.0,3
2025-09-29,AH,33.8366:-117.9143,80.3,0,0.0,3
2025-09-30,AH,33.8366:-117.9143,78.1,0,0.0,3
2025-10-01,AH,33.8366:-117.9143,78.5,0,0.0,1
2025-10-02,AH,33.8366:-117.9143,79.5,0,0.0,0
2025-10-03,AH,33.8366:-117.9143,75.3,0,0.3,51
2025-10-04,AH,33.8366:-117.9143,77.2,0,0.0,1
2025-10-05,AH,33.8366:-117.9143,77.8,0,0.0,1
2025-10-06,AH,33.8366:-117.9143,78.6,0,0.0,2
2025-10-07,AH,33.8366:-117.9143,80.0,0,0.0,3
2025-10-08,AH,33.8366:-117.9143,77.6,0,0.0,3
2025-10-09,AH,33.8366:-117.9143,85.6,0,0.7,51
2025-10-10,AH,33.8366:-117.9143,91.4,0,0.4,51
2025-10-11,AH,33.8366:-117.9143,76.2,0,0.0,0
2025-10-12,AH,33.8366:-117.9143,74.8,0,0.0,2
2025-10-13,AH,33.8366:-117.9143,68.7,0,0.6,51
2025-10-14,AH,33.8366:-117.9143,62.0,0,26.6,63
2025-10-15,AH,33.8366:-117.9143,66.7,0,1.0,53
2025-10-16,AH,33.8366:-117.9143,72.7,0,0.0,0
2025-10-17,AH,33.8366:-117.9143,80.6,0,0.0,0
2025-10-18,AH,33.8366:-117.9143,83.0,0,0.0,2
2025-10-19,AH,33.8366:-117.9143,81.4,0,0.0,3
2025-10-20,AH,33.8366:-117.9143,83.6,0,0.0,1
2025-10-21,AH,33.8366:-117.9143,78.4,0,0.0,2
2025-10-22,AH,33.8366:-117.9143,72.1,0,0.0,3
2025-10-23,AH,33.8366:-117.9143,74.5,0,0.0,1
2025-10-24,AH,33.8366:-117.9143,78.1,0,0.0,3
2025-10-25,AH,33.8366:-117.9143,72.9,0,0.0,3
2025-10-26,AH,33.8366:-117.9143,71.3,0,0.0,3
2025-10-27,AH,33.8366:-117.9143,73.6,0,0.0,3
2025-10-28,AH,33.8366:-117.9143,93.7,0,0.0,0
2025-10-29,AH,33.8366:-117.9143,95.8,0,0.0,0
2025-10-30,AH,33.8366:-117.9143,86.2,0,0.0,0
2025-10-31,AH,33.8366:-117.9143,74.9,0,0.0,3
2025-11-01,AH,33.8366:-117.9143,75.9,0,0.0,3
2025-11-02,AH,33.8366:-117.9143,73.9,0,0.0,3
2025-11-03,AH,33.8366:-117.9143,72.1,0,0.0,3
2025-11-04,AH,33.8366:-117.9143,72.1,0,0.0,3
2025-11-05,AH,33.8366:-117.9143,72.0,0,0.0,3
2025-11-06,AH,33.8366:-117.9143,70.2,0,0.0,0
2025-11-07,AH,33.8366:-117.9143,78.6,0,0.0,3
2025-11-08,AH,33.8366:-117.9143,75.8,0,0.0,3
2025-11-09,AH,33.8366:-117.9143,80.4,0,0.0,2
2025-11-10,AH,33.8366:-117.9143,85.8,0,0.0,3
2025-11-11,AH,33.8366:-117.9143,74.2,0,0.0,3
2025-11-12,AH,33.8366:-117.9143,72.4,0,0.0,3
2025-11-13,AH,33.8366:-117.9143,75.7,0,0.2,51
2025-11-14,AH,33.8366:-117.9143,64.4,0,34.3,63
2025-11-15,AH,33.8366:-117.9143,63.5,0,66.1,65
2025-11-16,AH,33.8366:-117.9143,61.4,0,14.1,63
2025-11-17,AH,33.8366:-117.9143,65.0,0,11.9,63
2025-11-18,AH,33.8366:-117.9143,59.3,0,0.6,51
2025-11-19,AH,33.8366:-117.9143,61.8,0,0.1,51
2025-11-20,AH,33.8366:-117.9143,59.5,0,21.3,63
2025-11-21,AH,33.8366:-117.9143,64.3,0,16.2,63
2025-11-22,AH,33.8366:-117.9143,66.4,0,0.0,3
2025-11-23,AH,33.8366:-117.9143,67.4,0,0.0,0
2025-11-24,AH,33.8366:-117.9143,65.7,0,0.0,3
2025-11-25,AH,33.8366:-117.9143,74.6,0,0.0,0
2025-11-26,AH,33.8366:-117.9143,80.6,0,0.0,3
2025-11-27,AH,33.8366:-117.9143,76.8,0,0.0,3
2025-11-28,AH,33.8366:-117.9143,69.0,0,0.0,0
2025-11-29,AH,33.8366:-117.9143,65.9,0,0.0,3
2025-11-30,AH,33.8366:-117.9143,61.1,0,0.0,3
2025-12-01,AH,33.8366:-117.9143,70.3,0,0.0,3
2025-12-02,AH,33.8366:-117.9143,64.1,0,0.0,3
2025-12-03,AH,33.8366:-117.9143,66.2,0,0.0,3
2025-12-04,AH,33.8366:-117.9143,69.4,0,0.0,3
2025-12-05,AH,33.8366:-117.9143,69.0,0,0.0,0
2025-12-06,AH,33.8366:-117.9143,67.7,0,0.0,0
2025-12-07,AH,33.8366:-117.9143,70.3,0,0.0,0
2025-12-08,AH,33.8366:-117.9143,79.7,0,0.0,0
2025-12-09,AH,33.8366:-117.9143,80.3,0,0.0,0
2025-12-10,AH,33.8366:-117.9143,84.5,0,0.0,0
2025-12-11,AH,33.8366:-117.9143,73.3,0,0.0,0
2025-12-12,AH,33.8366:-117.9143,69.9,0,0.0,3
2025-12-13,AH,33.8366:-117.9143,65.3,0,0.0,3
2025-12-14,AH,33.8366:-117.9143,65.7,0,0.0,3
2025-12-15,AH,33.8366:-117.9143,64.9,0,0.0,3
2025-12-16,AH,33.8366:-117.9143,65.3,0,0.0,3
2025-12-17,AH,33.8366:-117.9143,64.0,0,0.0,3
2025-12-18,AH,33.8366:-117.9143,75.8,0,0.0,3
2025-12-19,AH,33.8366:-117.9143,70.1,0,0.0,3
2025-12-20,AH,33.8366:-117.9143,63.1,0,0.0,3
2025-12-21,AH,33.8366:-117.9143,68.3,0,0.0,3
2025-12-22,AH,33.8366:-117.9143,64.9,0,0.0,3
2025-12-23,AH,33.8366:-117.9143,62.2,0,1.9,61
2025-12-24,AH,33.8366:-117.9143,63.3,0,54.4,65
2025-12-25,AH,33.8366:-117.9143,65.2,0,4.6,53
2025-12-26,AH,33.8366:-117.9143,58.8,0,29.8,63
2025-12-27,AH,33.8366:-117.9143,59.4,0,0.1,51
2025-12-28,AH,33.8366:-117.9143,66.8,0,0.0,0
2025-12-29,AH,33.8366:-117.9143,69.2,0,0.0,2
2025-12-30,AH,33.8366:-117.9143,66.9,0,0.8,53
